Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken,
18009,NOLCOM ,REGION III,ZAMBALES ,ENCOUNTER,NOLCOM ,CN-0754-30-05-12 ,30 May 2012,"On 292200 May 2012,  1 Pltn (-) of B/24 under 1LT LUGO PA and 1 squad of SWG/24 under 1LT USMAN PA encountered MOL ten (10) armed elements of MLPP/RHB under Alfonso Reyes @ Ka Manny while proceeding to their next objective at vic S Dapla, Brgy Salaza, Palauig, Zambales .The firefight lasted for about ten (10) minutes. Afterwhich, MLPP/RHB elements withdrew towards Southeast direction. No casualty was reported on the gov't side while undet on the enemy side.Items Recovered / Loss: ",,,,,,Recovered 2 - Back packs 3 - Tents,,"Conducted pursuit operation and road blocks/checkpoints were established, while intel pers were deployed to monitor enemy movement and withdrawal. One team of Zambales PNP were deployed to conduct blocking operation at So Mangahan, Brgy Salaza, Palauig, Zambales. 703bde 000 NOLCOM (REGION III) ZAMBALES (SIGHTINGS) Ref: 24IB Report RN: 24IB2-30-04-12-60 dtd 29 Apr 2012 On 291900 Apr 2012, MOL five (5) fully armed CT’s believed to be members of MLPP-RHB under KA MANNY were sighted at vicinity So. Mangahan, Brgy. Salaza, Palauig, Zambales. Source disclosed that said group made conversation to Mr Edgar Bulatao and Vice-Chairman Boy Paanan regarding the complaint of the residents of the barangay against Enciong Ecalner for destroying some of the crops in the area. Said CT’s left AA2200H same date proceeding towards So Dapla of the same barangay. Action Taken: Intel operatives were advice to closely monitor the said CT activities for possible conduct of combat strike operation. 703bde0000 NOLCOM (REGION III) ZAMBALES (SIGHTINGS) Ref: 72MICO Report RN: 72MICO/2-04-05-12-71 dtd 04 May 2012 On 031500 May 2012, Unidentified numbers of CTs believed to be memebrs of Pinangsanib na Sangay Tarlac-Zambales with unknown leader were sighted at So Bukal-bukal, Brgy Sta Rita, Masinloc, Masinloc, Zambales. Further disclosed that said group called Brgy Kagawad Bernard Payas from So Bunga of same barangay and asked him about the presence of government troops in the area. After which they withdrew towards unknown direction. Evaluation: B2-y  Action Taken: Relayed to IPSP Bayanihan Teams in the area to be vigilant and tasked AA to intensify monitoring on the activity of said CTs.",
16957,SOLCOM ,REGION IV-A,QUEZON ,SURRENDER,SOLCOM ,SLCOC-0205-413-12 ,02 May 2012,"On 011000 May 2012, @Joaquin/Rigor/Noah IL of SPN ALSON ILAO voluntary surrendered to the elements of TFL; 21MICO, 2MIB;LCPS; and MIG,ISAFP at Brgy Barra, Lucena City thru the information of Pvt Primivito G Gosapo (Reservist)Enemy Side:",Surrendered CNN Arnel Beltarn Y Seguni  Joaquin/Rigor/Noah,,,,,,,"a. Subject was immediately brought to Quezon Medical Center Hospital, Lucena City for medical treatment and likewise,custodial debriefing was conducted at Hqs TFL.b. At about 011701H May 2012, @Joaquin was turned-over to 85IB for tactical interrogation.",
16965,SOLCOM ,REGION IV-A,RIZAL ,HARASSMENT,SOLCOM ,SLCOC-0305-420-12 ,04 May 2012,"On 022230 May 2012, Laliban Det, 4th Rizal CAA Coy, E/59IB, 2ID, PA  Brgy Laiban, Tanay, Rizal was harassed by MOL fifteen (15) NPA positioned at estimated distance of 250 mtrs NE from the det. Firefight ensued and lasted for 20 mins. Afterwhich, enemy withdrew towards NE direction. No reported casualty on both sides.",,,,,,,,,
16969,SOLCOM ,REGION V,CAMARINES SUR ,RECOVERY OF FA,SOLCOM ,SLCOC-0405-425-12 ,04 May 2012,"On 041244 May 2012, COLT 9532, 95MICO, 9MIB, 9ID, PA led by CPL Ronald V garchitorena (MI)  PA with two (2) CAAs recovered one (1)  M16 rifle and bandoller with four (4) magazines at Sitio  Kagiskan , Brgy Loho, (51P WR 58630 18026), Lagonoy Camarines Sur.Firearms Gains:",,,,Recovered 1 - M16 rifle (sn: sn: 005191) 4 - Magazinescal.45 (sn: ),,,The team was able to close in unnoticed to one (1) unoccupied nipa hut in a cluster of three (3) houses where the other two (2)  was believed  to be undetermined number of CNNs. The Intel operation was an offshoot of information from Intel asset that MOL (8) CNN hides their rifle in the said area before going down the lowlands to attend a fiesta celebration.,"Said incident was immediately reported to 42IB for tactical action, COLT 9532, 95MICO, 9MIB still in the area to verify the presence of CNN.",
16970,SOLCOM ,REGION V,CATANDUANES ,ENCOUNTER,SOLCOM ,SLCOC-0405-424-12 ,04 May 2012,"On 041215 May 2012, elements of 83IB, 9ID, PA composed of ten (10) enlisted personnel led by Cpl Marco PA while conducting combat operation at  Brgy Inalmasinan, Caramoran, Catanduanes encounter undetermined number of NPAs. Negative casulty on the gov't side while undetermined to the enemy side.Other Details:",,,,,,,Said encounter is a part of FRAG-O 01 to OFORD 05-12 of 83IB.,Pursuit operation is ongoing.,
16975,SOLCOM ,REGION V,MASBATE ,EXPLOSION IED,SOLCOM ,SLCOC-0605-439-12 ,06 May 2012,"On 05 May 2012, an explosion was heard 150 meters away from Batuan, Masbate Municipal Police Station. No reported casualty on both govt and enemy side.Action Taken:",,,,,,,,"COLT,9IB,9ID, PA in coordination with Batuan MPS conducted investigation regarding said incident.",
16977,SOLCOM ,REGION V,CAMARINES SUR ,HARASSMENT,SOLCOM ,SLCOC-0605-432-12 ,06 May 2012,"On 060130 May 2012, Casay Det based at Brgy Casay, Lupi, Camarines Sur under Sgt Zapante PA was harassed by MOL six NPAs . No reported casualty in both govt and enemy side.Action Taken:",,,,,,,,"One (1) section under 1LT DEL ROSARIO PA of 9SRC,3SRB presently operating in the area was tasked to shift to conduct pursuit operation to the withdrawing NPAs.",
17040,SOLCOM ,REGION V,ALBAY ,HARASSMENT,SOLCOM ,SLCOC-1905-472-12 ,19 May 2012,"On 182135 May 2012, Alobo Security Det of  A Coy, 2IB, 9ID, PA while  securing the ongoing construction of Alobo Airport in Daraga, Albay was harassed by MOL (7) NPAs for about seven (7) minutes which resulted to the wounding of Pfc Gupayao on his right thigh and Pfc Cornal on his back. While harassing the said detachment, another group with MOL ten (10) NPAs in a black fatigue uniform burned/ destroyed the construction equipment working at the Western tip of the airstrip while at the same time, another group with MOL seven (7) NPAs also in black fatigue uniform burned/ destroyed the equipment working at the Eastern tip of the airstrip. A total of twelve (12) equipment were burned/destroyed. Progress report to follow as obtained.Government Side:",,WIA Pfc  Gupayao  PA Pfc  Cornal  PA,,,,,,"     a. Sec (-), A2IB under 2LT BASIBAS conducted reinforcement to assist in the extraction of the wounded personnel and secure the remaining equipment;     b. One (1) Sec, C2IB; one (1) Sec C83IB, one (1) Sqd B2IB were deployed to conduct pursuit/combat operations.",
17042,SOLCOM ,REGION V,ALBAY ,HARASSMENT,SOLCOM ,SLCOC-1905-473-12 ,19 May 2012,"Progress Report from Journal Nr. 17040  dtd 19 May 2012,  re Harassment/Arson at Brgy Alobo, Daraga, Albay .On 190330 May 2012, Joint security forces from 901st Bde and Albay PPO under COL ROMEO B AYSON (INF) GSC) PA and PSUPT MACAVINTA on board one (1) KM450, two (2) patrol cars, two (2) pickup vehicles, one(1) Simba AV and one (1) fire truck with BFP personnel proceeded to Alobo airport at Brgy Alobo, Daraga, Albay to finally turn down the fire from burning equipment. Said troops arrived at the area and pacified the remaining burning equipment using fire extinguishers. At about 0630H same day, SOCO personnel arrived at the area to gather evidences. Progress report to followResult of Incident: Burned Equipment  At Alobo site/east site:   Two (2) articulated trucks (totally burned)   One (1) pison (partially burned)   Two (2) pay loaders (1 partially damaged and 1 totally burned)   One (1) grader (totally burned)  At Del Rosario/west site:   Three (3) dump trucks (totally burned)   One (1) dump truck (slightly damaged)   One (1) back hoe (totally burned)",,,,,,,,a. Casulaties on Gov't side were brought to Estevez Hospital and are now on stable condition.b. Appropriate media lines were disseminated through the media to condemn such NPA atrocity.,
17049,SOLCOM ,REGION V,CATANDUANES ,ENCOUNTER,SOLCOM ,slcoc-2005-479-12 ,20 May 2012,"On 201600 May 2012, elements of 83IB, 9ID, PA under 2LT Carlo Tobias PA while on  combat operation at vic GC 190139 Brgy Tibang, San Andres, Catanduanes encounter MOL five (5) NPAs . Firefight lasted about ten (10) mins.No reported casualty on both sides.Action Taken:",,,,,,,,"a. Deployment of Section (-) from HHC, 83IB, 9ID, PA to conduct pursuit operations.b. One (1) section from 7SRC, SOCOM PA conducting pursuit operations.",
17089,SOLCOM ,REGION V,CAMARINES NORTE ,ENCOUNTER,9ID ,9ID3/O-2805-082-12 ,28 May 2012,"On 280750 May 2012, troops under 1LT MANIGBAS PA and 2LT CUBOS PA of 9SRC, 3SRB composed of two (2) sections while on combat operations at AO-OBJ “A” VGL 34-40 & HGL 75-79 encountered undetermined number of NPAs at vicinity tri boundary of Brgy Villa Belen, San Antonio & Binawangan all of Capalonga, Cam Norte (GC 51P VR 379768). Firefight lasted for about 20 minutes, after which, enemy withdrew towards different directions. Progress report to follow.Enemy Side:",Killed  NPA (BC) ,,,Recovered 1 - M16 rifle (sn: not reported),,Recovered 2 - Laptop computers,,a. K9 Tm and one (1) sqd of 92DRC under 1LT SELLORIN were inserted for hot pursuit operation and one (1) section of 9SRC was alerted for follow on operation.b. Operating troops of 49IB operating at VGL 35-40 & HGL 71-74 and VGL 741-44 and HGL 74-78 were immediately alerted on the incident.,
17090,SOLCOM ,REGION V,MASBATE ,ENCOUNTER,9ID ,9ID3/O-2805-084-12 ,28 May 2012,"On 281405 May 2012, joint elements of COLT of 9IB, 9ID and one (1) section, BCoy, 5RPSB  under PI RAY ANTHONY VILLANUEVA PNP while conducting combat operation encountered MOL 30 NPAs at vic Brgy Bagacay,  San Jacinto, Masbate (GC 738 824). Firefight lasted for about ten (10) minutes. Afterwhich, enemy withdrew towards northern direction. Progress report to follow.Enemy Side:",Killed  NPA (BC) ,,,Recovered 1 - M16 rifle (sn: not reported) 1 - improvised Shotgun (sn: ),,1 - landmine paraphernalia 1 - first aid kit and personal belongings,,"a. OOA 281530 May 12, section (-) of Alpha Coy, 9IB composed one (1) officer and eleven (11) EP under 2LT SAGRAGAO jumped off TPB and proceeded towards vic Brgy Rizal, Monreal, Masbate for blocking operation.    b. The cadaver of the NPAs and the recovered war materiel is still under the custody of Bravo Co, 5RPSB under PI VILLANUEVA.",
17091,SOLCOM ,REGION V,CAMARINES NORTE ,ENCOUNTER,9ID ,9ID3/O-2805-083-12 ,28 May 2012,"Progress Report to Journal Nr. 17089 dtd 28 May 2012, re Encounter, troops under 1LT MANIGBAS PA and 2LT CUBOS PA of 9SRC, 3SRB composed of two (2) sections while on combat operations at AO-OBJ “A” VGL 34-40 & HGL 75-79 encountered undetermined number of NPAs at vicinity tri boundary of Brgy Villa Belen, San Antonio & Binawangan all of Capalonga, Cam Norte (GC 51P VR 379768) on  280750H May 2012.Firearms Gains:","Killed  NPAs   Firearms Gains: Recovered 1 - M16 rifle (sn: 108612) 1 - Cal .9mm pistol (sn: AB35886) Items Recovered / Loss:  Seviceable 5 - Back pack containing personal belongings 3 - Long mags for M16 loaded with ammo 2 - Short mags for M16 loaded with ammo  - Enemy documents with high intel value Action Taken: S3, 903Bde alerted one (1) platoon of 8SRC for possible blocking operation and likewise, all CAA detachment at Donsol and Pilar, both of Sorsogon area were directed to conduct complementary patrol along their respective area. SLCOC439 SOLCOM (V) SORSOGON (ENCOUNTER ) Ref: 9ID,PA Report RN: 9ID3/O-0805-075-12 dtd 08 May 2012 Progress Report from Journal Nr. SLCOC438 dtd 5/9/2012 On 080830 May 2012, same troops under 1LT RANDELL L WANDAG (OS) PA, CO, “B” Coy, 31IB while conducting pursuit operations encountered undet nr of withdrawing CNN at vicinity Brgy Pinamanaan, Donsol, Sorsogon 51P WQ 597389  500 meters away and East direction from the encounter site. Firefight ensued and lasted for about ten (10) minutes afterwhich the enemy withdrew towards Northeast direction heading towards the municipality of Jovellar, Albay.  Items Recovered / Loss:  Seviceable 1 - Charger for ICOM radio 1 - Charger for triple A Battery  2 - Cellphone (Nokia 1100) 1 - Bandoleer for M16 rifle 1 - Bandoleer for M14 1 - Mini transistor radio Action Taken:          At about 0915H same day, CO, 31IB  onboard two (2) civilian vehicles jumped-off Bn Hqs and proceeded to “B” Coy CP at Brgy Bayasong, Pilar, Sorsogon to  supervise/asses the ongoing encounter in Donsol Area.        At about 1105 same day, one (1) section (-) composed of one (1) officer and 14 EP from “B” Coy, 31IB under  2LT ALFIE P AYO (INF) PA jumped-off from “B” Coy CP, 31IB, Brgy Bayasong, Pilar, Sorsogon and proceeded towards Brgy Sebago, Donsol, Sorsogon for clearing operations.   Pursuit opns is still ongoing and engaged troops are still in the area. SLCOC444 SOLCOM (IV-A) QUEZON (SURRENDER) Ref: 2ID, PA Report RN: 2IDC/OPNS-0905-290-2012 dtd 08 May 2012 On 080400 May 2012, a certain Michael Carabot y Kakilala @Darren/Crisly, Sqd leader of SPN EDEL 1, GU2 CN: TROPICANA, STRPC listed in PSR 4th Qtr 2011 voluntarily surrendered without FAs to 1LT LAPURA  PA of B/76IB at the town proper in Candelaria, Qzn. Enemy Side: Surrender CT Michael Carabot Darren/Cristy Other Details: 1. On the first week of April 2012, a certain Michael Carabot @Darren approach Action Agent (AA) a former rebel and asked for assistance to surrender to the military due to family problems and wanted to live a normal life. 2. On 15 April 2012, the Action Agent (AA) made initial contact with Cpl Segue Intel Operative of B/76IB re the plan of Michael Carabot @Darren to surrender as long as his safety will be guaranteed. Thru the constant negotiation, the subject finally surfaced and agreed to surrender to 1LT LAPURA and to the intel operatives of B/76IB in the town proper of Candelaria, Qzn. Action Taken: “B” Coy, 76IB together with the Intel operatives of said unit conducted initial TI to  Michael Carabot y Kakilala @Darren/ Cristy, Sqd Leader of SPN EDEL 1, GU2 CN: TROPICANA in order to extract vital information. SLCOC475 SOLCOM (REGION IV-A) LAGUNA (DISCOVERY OF ENEMY CAMP) Ref: 2ID, PA Report RN: 2IDC/OPNS-1905-361-2012 dtd 18 May 2012 On 181630 May 2012, Colt 4, 1IB together with informant discovered enemy encampment at vic Km 19, Brgy Llavac, Siniloan, Laguna GC 3997506277. The encampment believed to be abandoned by Pltn Dugong SRMA-GU1 for about a week based on the traces and small trees used for their shelter. Said area has post/satellite camp and can occupy by MOL 20 NPAs with ten bankers. Action Taken: Troops of 1IB, 2ID, PA were dispatched in the area to conduct search operation for possible discovery of enemy war materials.",,,Recovered 1 - 9mm pistol (sn: not reported),,2 - 9mm magazines 1 - icom radio 1 - kenwood radio 11 - M16 magazines (7 long & 4 short) 2 - hand grenades 4 - IEDs 8 - blasting cap with detonating cord 100 - meters detonating wire 1 - external hard drive 2 - USB flash drive 7 - cellular phone 1 - solar charger for cellular phone 1 - medical kit 7 - back packs and two (2) shoulders bags with personal belongings/clothes.  - subversive documents,The manifestation of recovered materiel in the encounter site could indicate that some top ranking NPAs personalities maybe present with the group that was encountered by the operating troops.,"a. On 0900H, this Hqs coordinated with PPO Cam Norte, the Municipal Police Stations of Capalonga, Sta Elena, Labo, Jose Panganiban and Paracale to conduct checkpoints along national/provincial roads in respective AO.b. On 1000H, K9 Dog/personnel and one (1) Sqd of 92DRC under 1LT SELLORIN was inserted in the area for possible pursuit operation. c. On 1200H, one (1) Sqd under 2LT SABALO of 92DRC together with SOCO PPO Cam Norte proceeded in the area on board one (1) KM450 and one (1) Police patrol car.d. On 1630H, LTC BUHAT, CO, 49IB arrived at the encounter site to assess the situation thereat. e. On or about 1800H, LTC BUHAT together with the elements of SOCO and EOD of PPO Cam Norte left the encounter site bringing with them the recovered war materiel and enemy cadaver.f. This HQS directed operating troops to continue the conduct of clearing/combat operation in the area to exploit the situation. SLCOC438 SOLCOM (REGION V) SORSOGON (ENCOUNTER ) Ref: 9ID,PA Report RN: 9ID3/O-0805-074-12 dtd 08 May 2012 On 080541 May 2012, one (1) section fm 31IB, 9ID, PA under 1LT WANDAG PA while conducting combat operation at vicinity Brgy Pinamanaan, Donsol, Sorsogon encountered MOL fifteen (15) NPAs believed to be member of FC 80 KOMPROB Sorosogon. Firefight ensued for a few minutes, afterwhich, enemy withdrew towards different directions. ",
16944,CENTCOM ,REGION VIII,NORTHERN SAMAR ,DISCOVERY OF ENEMY CAMP,8ID ,8D3-Opn-523-3004-12 ,30 Apr 2012,"On 300730 Apr 2012, Platoon (-) ACoy & Scout Platoon (-) HHSVC/34IB composed of one (1) officer and thirty five (35) EP under 1LT EDUARDO DR MENDOZA (INF) PA while conducting combat operations discovered eight (8) makeshift huts at 51P YP35977780, Sitio Cag-anibong, Brgy Bagacay, Palapag, NSamar and believed to be occupied by MOL 60 CTs and was abandoned for about two weeks. Result: Operating troops recovered three (3) improvised shotgun rifle (Pogakhang) without barrel. Firearms Gains:",,,,Recovered 3 - improvised shotgun rifle w/o barrel (sn: not reported),,,,Operating troops under 1LT EDUARDO DR MENDOZA (INF) PA were advised to continue their search/scouring in the area for possible alternate camps. ,
