year,jxid,doi_iso,doi_us,toi_iso,region,province,municipality,barangay,sitio,GC2013,GC2013M,LON,LAT,utmgrid,category,operation,incident,rebel_group,affil_class,initiated,firefight_mins,govtkia,govtwia,rebelkia,rebelwia,captured,apprehended,surrendered,civkilled,civwounded,civtarget,grudge,internal_inc,hpfagain,lpfagain,hpfalost,lpfalost,division,brigade,battalion,elite,special_forces,scout_rangers,sot,regular,local,chdf,caa,cvo,intel,recon,marines,mech,police,govtsize,cmdrank,rebelsize,armsgain,armslost,totcas,govtcas,rebelcas,civcas,lethalinc,capprehend,rebel_attack,govtinc,rebelinc,jxid.1,journal_extract,uid,cn,alt_id,jnmbr
2010,2010-FWF4,'2010-01-09,'01/09/2010,'10:35,CALABARZON,QUEZON,MACALELON,OLONGTAO ILAYA,.,P045625013,M5625,122.22239,13.75343,.,.,ENCOUNTER,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,2LT,7,0,0,0,0,0,0,0,0,0,0,0,2010-FWF4,"On 091035 Jan 2010, OOA 091035H JAN 10, 2-SQDS OF B/COY,76IB UNDER LT FELISELDA PA WHILE CONDUCTING CBT OPNS ENCOUNTERED MOL 7-CTS AT VIC SO POLO, OLANGTAO IBABA, MACALELON, QUEZON",2010-01-030,.,FSRR_2010_18,slcoc 27
2010,2010-9KHK,'2010-01-09,'01/09/2010,'10:35,CALABARZON,QUEZON,MACALELON,OLONGTAO IBAB,.,P045625000,M5625,122.1392,13.74746,.,ISO,ENCOUNTER,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2ID,201BDE,76IB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,1LT,7,3,0,1,0,1,0,1,0,0,0,0,2010-9KHK,"On 09 Jan 2010, two (2) squads from BCoy, 76IB under 1LT FELISELDA (INF) PA, encountered more or less seven (7) CTs at vicinity GC 103183 Sitio Polo, Olongtao Ibaba, Macalelon, Quezon.",2010-01-029,2010-1-0025,FSRR_2010_17,7159
2010,2010-2HK9,'2010-01-09,'01/09/2010,'09:00,EASTERN VISAYAS,SAMAR,SAN JOSE DE BUAN,BARANGAY 1 (POB.),.,P086014010,M6014,125.01971,12.0308,.,ISO,SURRENDER,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8ID,803BDE,34IB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,COMPANY,1LT,1,0,0,0,0,0,0,0,0,0,0,0,2010-2HK9,"On 090900 Jan 2010, OB Listed CT Nova Dades @ YANYAN of Bater Pltn, SDG FOC, SPPC surrendered to the elements of ACoy, 34IB under 1LT SERVINAS (INF) PA at vicinity Poblacion, San Jose De Buan, Samar.",2010-01-028,2010-1-0028,FSRR_2010_19,7171
2010,2010-NB9E,'2010-01-09,'01/09/2010,'09:00,EASTERN VISAYAS,SAMAR,SAN JOSE DE BUAN,HIBACA-AN,.,P086014015,M6014,125.076,12.04973,.,.,SURRENDER,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,1LT,1,0,0,0,0,0,0,0,0,0,0,0,2010-NB9E,"On 090900 Jan 2010, , CT Nova Dades Y Pomarca @ Yanyan OB listed member of Bater Pltn, SDG FOC, SPPC voluntarily surrendered w/o FA to ACoy, 34IB under 1LT JEWELRY M SERVINAS (INF) PA accompanied by Hon Mayor Milania Rebato and Brgy Chairman Sabas E Rebato of Brgy Hibaca-an, an Jose dSe Buan, Samar. Subject is now in the custody of ACoy, 34IB undergoing TI.",2010-01-027,.,FSRR_2010_20,CC003
2010,2010-JPL6,'2010-01-09,'01/09/2010,'05:30,SOCCSKSARGEN,SOUTH COTABATO,SURALLAH,UPPER SEPAKA,.,P126313031,M6313,124.63788,6.34474,.,.,COMBAT,ENCOUNTER,MILF,SEPARATIST,GOVERNMENT,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TEAM/SQUAD,CVO,20,0,0,0,0,0,0,0,0,0,0,0,2010-JPL6,"On 090530 Jan 2010, CVO & BRGY DEFENSE SYSTEM (BDS) COMPOSED OF 14 On 090530 Jan 2010, CVO & BRGY DEFENSE SYSTEM (BDS) COMPOSED OF 14 MEN OF BRGY UPPER SEPAKA, SURALLAH, SCOT LED BY JUAN CABRA ENCOUNTERED MOL 20 SIPOT GANG MEMBERS UNDER @ JOJO AT (51N 17050605) SITIO KABAKOL, BRGY UPPER SEPAKA, SURALLAH, SCOT. FIREFIGHT LASTED FOR ALMOST 15 MINS.",2010-01-026,.,FSRR_2010_116,9
2010,2010-VDMR,'2010-01-10,'01/10/2010,'02:30,AUTONOMOUS REGION IN MUSLIM MINDANAO,MAGUINDANAO,DATU HOFFER AMPATUAN,LIMPONGO,.,P153835004,M3835,124.44739,6.8745,51N XH 567574,ISO,HARASSMENT,HARASSMENT,MILF,SEPARATIST,ENEMY,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6ID,.,38IB (Cadre),0,0,0,0,1,0,0,0,0,0,0,0,0,0,PATROL BASE / DETACHMENT,CAA,100,0,0,1,1,0,0,1,0,1,0,0,2010-VDMR,"On 100230 Jan 2010, the Detachment of 25th Mag CAA Coy, 38IB at Brgy Limpongo (51N XH 567574), Datu Hoffer, Maguindanao was harassed by more or less 100 MILF members led by a certain Comdr Carialen. Firefight lasted for about 30 minutes, afterwhich the enemy withdrew towards North. Progress report to follow.",2010-01-033,2010-1-0030,FSRR_2010_21,7167
2010,2010-SQEL,'2010-01-10,'01/10/2010,'02:20,AUTONOMOUS REGION IN MUSLIM MINDANAO,MAGUINDANAO,DATU HOFFER AMPATUAN,LIMPONGO,.,P153835004,M3835,124.44739,6.8745,.,.,COMBAT,HARASSMENT,.,UNIDENTIFIED,ENEMY,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TEAM/SQUAD,CAA,100,0,0,0,0,0,0,0,0,1,0,0,2010-SQEL,"On 100220 Jan 2010, LIMPONGO DETACHMENT OF 25TH, MAG CAA COY, 38IB BASED AT  BRGY LIMPONGON, DATU HOFER, MAGUINDANAO (51N XH 567574) WAS HARASSED BY MOL 100 FULLY ARMED MEN UNDER CMDR CARIAN OF ALG. FIREFIGHT ENDED AT ABOUT 0242H SD.",2010-01-032,.,FSRR_2010_22,13
2010,2010-RYFK,'2010-01-10,'01/10/2010,'08:35,AUTONOMOUS REGION IN MUSLIM MINDANAO,MAGUINDANAO,SHARIFF AGUAK,POBLACION,.,P153808034,M3808,124.46871,6.86866,.,.,COMBAT,AMBUSH,MILF,SEPARATIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,PLATOON,2LT,5,0,0,0,0,0,0,0,0,0,0,0,2010-RYFK,"On 100835 Jan 2010, ELEMENTS OF 6SFC LED BY 1LT AGRADE (INF) PA CONDUCTED PATROL AT VIC GS 5959, SHARIFF AGUAK, MAGUINDANAO. WHILE ON HARBOR/AMBUSH POSITION AT VIC 51N XH 59685911, POBLACION, SHARIFF AGUAK, MAGUINDANAO, PFC SERANILLA SIGHTED FIVE (5) UNIDENTIFIED MEN WITH ASSORTED HPFAS APPROACHING TO HIS LOCATION AND IMMEDIATELY FIRED AT ARMED MEN BELIEVED TO BE MEMBERS OF RAGS. THE ARMED MEN WITHDREW TOWARD UNKNOWN DIRECTION. AT ABOUT 100500H JAN 10, TROOPS SCOURED THE ENCOUNTER SITE AND DISCOVERED BLOOD STAINS ALONG THE TRAIL AND RECOVERED ONE (1) MAGAZINE OF CAL .45 LOADED WITH SEVEN (7) LI",2010-01-036,.,FSRR_2010_23,14
2010,2010-GXCJ,'2010-01-10,'01/10/2010,'23:30,CALABARZON,QUEZON,GENERAL LUNA,MALAYA,.,P045616014,M5616,122.28161,13.72982,.,.,HARASSMENT,HARASSMENT,NPA,COMMUNIST,ENEMY,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,SGT,30,0,0,0,0,0,0,0,0,1,0,0,2010-GXCJ,"On 102330 Jan 2010, OOA 102300 JANUARY 2010, TPB MALAYA, ""B"" COY, 74IB STATIONED IN BRGY MALAYA, GEN LUNA, QUEZON (51P 226180) UNDER SGT RODOLFO CABUNACON (UNF) PA WAS HARASSED BY MOL 30 CTs. SAID HARASSMENT LASTED FOR ABOUT FIVE (5) MINS. AFTERWHICH, SAID CTs WITHDREW TOWARDS UNKNOWN DIRECTION.",2010-01-039,.,FSRR_2010_25,SLCOC 34
2010,2010-LJVW,'2010-01-10,'01/10/2010,'23:30,CALABARZON,QUEZON,GENERAL LUNA,MALAYA,.,P045616014,M5616,122.28161,13.72982,51P VR 2219518318,ISO,HARASSMENT,HARASSMENT,NPA,COMMUNIST,ENEMY,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2ID,201BDE,74IB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,30,0,0,0,0,0,0,0,0,1,0,0,2010-LJVW,"On 102330 Jan 2010, TPB Malaya, BCoy, 74IB stationed in Bgy Malaya, Gen Luna, Quezon 51P VR 2219518318 under Sgt Rodolfo Cabunacon PA was harassed by MOL 30 CTs.  Firefight lasted for about five (5) minutes afterwhich, the enemy withdrew towards unknown direction.  No casualty was reported on the government side while undetermined on the enemy side.",2010-01-038,2010-1-0033,FSRR_2010_117,7181
2010,2010-RSGE,'2010-01-10,'01/10/2010,'07:00,CALABARZON,QUEZON,GENERAL NAKAR,UMIRAY,.,P045617019,M5617,121.43209,15.10726,.,ISO,RECOVERY,RECOVERY,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,0,.,.,.,0,0,0,0,1,0,0,0,0,1,0,0,0,0,SECTION,SGT,1,3,0,0,0,0,0,0,6,0,0,0,2010-RSGE,"On 100700 Jan 2010, joint elements composed of the ISAFP based in Nueva Ecija, 71MICO, ISG, PA; 702Bde and CIDG-Nueva Ecija recovered one (1) M16 rifle with one (1) mag and 20-rds ammo at vicinity Sitio Pinamaypayan, Brgy Umiray, Gen Nakar, Quezon",2010-01-034,2010-1-0031,FSRR_2010_24,7176
2010,2010-CXFW,'2010-01-10,'01/10/2010,'08:00,AUTONOMOUS REGION IN MUSLIM MINDANAO,SULU,INDANAN,TIMBANGAN,.,P156601031,M6601,120.99606,6.00499,.,.,CHECKPOINT,CHECK POINT,CIVILIAN,INTERNAL,GOVERNMENT,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SECTION,SGT,1,2,0,0,0,0,0,0,2,0,0,0,2010-CXFW,"On 100800 Jan 2010, troops of MBLT6 confiscated one (1) Cal .45 pistol with one (1) magazine loaded with ammunition from the possession of a certain Imbih I Amirul on a COMELEC checkpoint along Brgy Timbangan, Indanan, Sulu.At 0815H of the same date, troops of same unit confiscated another one (1) Cal .45 pistol with three (3) magazines loaded with ammmunition from the possession of the Brgy Chmn of Brgy Kananga, Talipao of the same province.",2010-01-035,.,FSRR_2010_27,7175
2010,2010-HAAN,'2010-01-10,'01/10/2010,'23:25,ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,MOLAVE,DONTULAN,.,P097319010,M7319,123.50467,8.15021,.,ISO,HARASSMENT,HARASSMENT,NPA,COMMUNIST,ENEMY,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1ID,101BDE,55IB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,SECTION,SGT,10,0,0,0,0,0,0,0,0,1,0,0,2010-HAAN,"On 102325 Jan 2010, the Detachment of 10th MO CAAC, 55IB under TSg Taclob PA located at Brgy Dontolan, Molave, Zamboanga Del Sur was harassed by more or less 10 CTs of SECOM ""JOJI"".  Firefight lasted for about 15 minutes, afterwhich the enemy withdrew towards Brgy Bogo Calabat, Josefina of the same province.  No casualty was reported.",2010-01-037,2010-1-0036,FSRR_2010_26,7184
2010,2010-46S5,'2010-01-11,'01/11/2010,'15:00,NORTHERN MINDANAO,MISAMIS OCCIDENTAL,TANGUB CITY,SAN ANTONIO,.,P104215037,M4215,123.64811,8.12842,.,ISO,APPREHENSION,APPREHENSION,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1ID,101BDE,55IB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,1,0,0,0,0,0,0,0,1,0,0,0,2010-46S5,"On 11 Jan 2010, by virtue of Warrant of Arrest, inteligence operatives of 55IB and MIG 10 apprehended inactive CT Santos Sarajena @ BOY of SECON ""SENDONG"", WMRPC at vicinity Brgy San Antonio, Tangub City, Misamis Occi",2010-01-042,2010-1-0037,FSRR_2010_120,7189
2010,2010-GV39,'2010-01-11,'01/11/2010,'06:00,BICOL,SORSOGON,MAGALLANES,GINANGRA,.,P056211019,M6211,123.85263,12.77351,.,.,ENCOUNTER,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,2LT,30,0,0,1,1,0,0,1,0,0,0,0,2010-GV39,"On 110600 Jan 2010, OOA 110600 JAN 10, ONE (1) SEC OF ""A"" COY, 49IB, 9ID, PA UNDER 2LT MADRID PA ENCOUNTERED MOL THIRTY (30) CTs AT VIC BRGY GINANGRA, MAGALLANES, SORSOGON (GC 919120. FIREFIGHT LASTED FOR ABOUT THIRTY (30) MINS, AFTERWHICH, THE ENEMY WITHDREW TOWARDS NW DIRECTION OF SAID MUNICIPALITY.",2010-01-040,.,FSRR_2010_119,SLCOC 32
2010,2010-W2B5,'2010-01-11,'01/11/2010,'06:00,BICOL,SORSOGON,MAGALLANES,GINANGRA,.,P056211019,M6211,123.85263,12.77351,51P WQ 9193112084,ISO,ENCOUNTER,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,30.0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,9ID,903BDE,49IB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,2LT,30,2,0,2,0,2,0,1,0,0,0,0,2010-W2B5,"On 110600 Jan 2010, one (1) section of ACoy, 49IB under 2LT MADRID PA while on strike operations encountered MOL 30 CTs at Bgy Ginangra 51P WQ 9193112084, Magallanes, Sorsogon.  Firefight lasted for about 30 minutes afterwhich, the enemy withdrew towards NW direction of said municipality",2010-01-041,2010-1-0032,FSRR_2010_118,7180
2010,2010-NFH2,'2010-01-12,'01/12/2010,'12:10,BICOL,ALBAY,TIWI,DAP-DAP,.,P050518010,M0518,123.57404,13.50165,623914,ISO,ENCOUNTER,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9ID,901BDE,02IB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,6,1,0,0,0,0,0,0,0,0,0,0,2010-NFH2,"On 121210 Jan 2010, one (1) squad of 2IB, PA led by Sgt Tabayag (Inf) PA, Assistant Detachment, Dapdap Patrol Base, Brgy Dapdap, Tiwi, Albay, encountered more or less six (6) CTs at vic GC 623914, Sitio Antom, Brgy Misibis, Tiwi, Albay. Firefight lasted for about ten (10) minutes",2010-01-048,2010-1-0040,FSRR_2010_121,7202
2010,2010-NTUG,'2010-01-12,'01/12/2010,'19:45,CALABARZON,CAVITE,TRECE MARTIRES CITY,DE OCAMPO,.,P042122004,M2122,120.85345,14.29916,.,.,APPREHENSION,APPREHENSION,NPA,COMMUNIST,GOVERNMENT,0.0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BATTALION,LTC,1,1,0,5,4,1,0,1,0,0,0,0,2010-NTUG,"On 121945 Jan 2010, by virtue of Warrant of Arrest, combined elements of Trece Martires MPS and 730th CG, PAF under LTC INCOGNITO PAF, conducted follow-up operations at victinity Paredes Compound, Brgy de Ocampo, Trece Martires, Cavite to apprehend  Peter, Emilio and Liwanag Paredes.  During the search, Peter Paredes detonated a hand grenade, that resulted to the wounding of four (4) PNCO`s.",2010-01-051,.,FSRR_2010_28,7237
2010,2010-L549,'2010-01-12,'01/12/2010,'08:20,DAVAO,COMPOSTELA VALLEY,LAAK,MELALE,.,P118202034,M8202,125.74902,7.92774,.,ISO,HARASSMENT,HARASSMENT,NPA,COMMUNIST,ENEMY,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10ID,.,72IB (Cadre),1,0,1,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,10,0,0,0,0,0,0,0,0,1,0,0,2010-L549,"On 12 Jan 2010, the PB of DCoy, 72IB under Sgt Ordoña (Inf) PA at Brgy Melale, Laak, Compostela, co-located with the  troops of 9SRC (composed of 1 Offr & 10 EP) was harassed by more or less 10 CTs under @ MAKATINDUG of GF 34, SMRC.  Firefight lasted for five (5) minutes, afterwhich the enemy withdrew towards Sitio Malinawon of the same brgy.  No casualty was reported.",2010-01-045,2010-1-0039,FSRR_2010_33,7199
2010,2010-M5UH,'2010-01-12,'01/12/2010,'08:20,DAVAO,COMPOSTELA VALLEY,LAAK,MELALE,.,P118202034,M8202,125.74902,7.92774,.,.,HARASSMENT,HARASSMENT,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,10,0,0,0,0,0,0,0,0,0,0,0,2010-M5UH,"On 120820 Jan 2010, MELALE PB STATIONED AT (51N ZJ 024789) BRGY MELALE, LAAK, CVP  UNDER “D” COY, 72ND IB LED BY SGT NOEL C ORDOÑA 771479 (INF) PA AUGMENTED WITH ONE (1) OFFR & TEN (10) EP FM 9SRC, 3SFBn WAS HARASSED BY MOL TEN (10) CTs UNDER @ MAKATINDUG BELIEVED TO BE FM GF-34, SMRC. FIREFIGHT LASTED FOR ALMOST FIVE (5) MINS AFTERWHICH THE ENEMY WITHDREW TO SITIO MALINAWON OF SAME BRGY",2010-01-044,.,FSRR_2010_35,EMCOC22
2010,2010-XKCS,'2010-01-12,'01/12/2010,'08:20,DAVAO,COMPOSTELA VALLEY,LAAK,MELALE,.,P118202034,M8202,125.74902,7.92774,.,.,COMBAT,HARASSMENT,NPA,COMMUNIST,ENEMY,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,10,0,0,0,0,0,0,0,0,1,0,0,2010-XKCS,"On 120820 Jan 2010, MELALE PB STATIONED AT (51N ZJ 024789) BRGY MELALE, LAAK, CVP  UNDER “D” COY, 72ND IB LED BY SGT NOEL C ORDOÑA 771479 (INF) PA AUGMENTED WITH ONE (1) OFFR & TEN (10) EP FM 9SRC, 3SFBn WAS HARASSED BY MOL TEN (10) CTs UNDER @ MAKATINDUG BELIEVED TO BE FM GF-34, SMRC. FIREFIGHT LASTED FOR ALMOST FIVE (5) MINS AFTERWHICH THE ENEMY WITHDREW TO SITIO MALINAWON OF SAME BRGY.",2010-01-043,.,FSRR_2010_29,22
2010,2010-VKTA,'2010-01-12,'01/12/2010,'14:00,DAVAO,DAVAO ORIENTAL,LUPON,DON MARIANO,.,P112507000,M2507,126.02195,6.89695,.,.,COMBAT,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,2LT,1,0,0,0,0,0,0,0,0,0,0,0,2010-VKTA,"On 121400 Jan 2010, JUMAR Y PISOCAN @ REYMART, 20 YEARS OLD OF SITIO MALIG, BRGY DON MARIANO, LUPON, DOR AND MEMBER OF 2ND SQUAD, ABE GF 18, SMRC WAS VOLUNTARILY SURRENDERED  WITHOUT FIREARMS AT HQS 28IB, POB LUPON, DAVAO ORIENTAL 52N AN 691632. THE SURRENDER WAS MADE THROUGH THE EFFORT OF MR BENJAMIN B PACETES JR AND MR ROMEO BOTE JR, BOTH MUNICIPAL COUNCILORS OF LUPON, DAVAO ORIENTAL.",2010-01-049,.,FSRR_2010_32,53
2010,2010-9KFE,'2010-01-12,'01/12/2010,'14:00,DAVAO,DAVAO ORIENTAL,LUPON,POBLACION,.,P112507028,M2507,126.02195,6.89695,.,ISO,SURRENDER,SURRENDER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10ID,1001BDE,28IB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BATTALION,,1,0,0,0,0,0,0,0,0,0,0,0,2010-9KFE,"On 12 Jan 2010, a CT member of 2nd squad, ABE GF 18, SMRC voluntarily surrendered without firearm to the elements of 28IB, 10ID, PA at Poblacion Lupon, Davao Oriental.",2010-01-050,2010-1-0063,FSRR_2010_34,7261
2010,2010-HYHN,'2010-01-12,'01/12/2010,'09:05,EASTERN VISAYAS,SAMAR,MATUGUINAO,LIGAYA,.,P086011010,M6011,124.91757,12.2326,.,.,ENCOUNTER,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,1LT,10,0,0,0,0,0,0,0,0,0,0,0,2010-HYHN,"On 120905 Jan 2010, , 1(-)/B/34IB composed of one (1) officer and fifteen (15) EP under 1LT MARVIN A ARCIL (QMS) PA, while conducting combat strike operation at VGL 03-07 HGL 51-55, encountered MOL ten (10) CTs under unknown CTL at vic Brgy Ligaya, Matuguinao, Samar 51PYP061519. Initial result of encounter; Government side – negative casualty; Enemy side – undetermined.",2010-01-047,.,FSRR_2010_31,CC004
2010,2010-C72B,'2010-01-12,'01/12/2010,'09:05,EASTERN VISAYAS,SAMAR,MATUGUINAO,LIGAYA,.,P086011010,M6011,124.91757,12.2326,51P YP 061519,ISO,ENCOUNTER,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8ID,803BDE,34IB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,1LT,10,1,0,0,0,0,0,0,0,0,0,0,2010-C72B,"On 12 Jan 2010, troops of BCoy, 34IB (composed of 1 Offr & 15 EP) under 1LT ARCIL (QMS) PA, while on combat operations encountered more or less 10 CTs under unknown CTL at vicinity Brgy Ligaya (51P YP 061519), Matuguinao, Samar.  No casualty was reported.",2010-01-046,2010-1-0038,FSRR_2010_30,7198
2010,2010-UDX2,'2010-01-13,'01/13/2010,'16:30,BICOL,ALBAY,CAMALIG,MANINILA,.,P050502026,M0502,123.65617,13.10005,712487,ISO,AMBUSHCADE,LIQUIDATION,NPA,COMMUNIST,ENEMY,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9ID,901BDE,02IB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TEAM/SQUAD,CPL,8,0,1,1,1,0,0,1,0,1,0,0,2010-UDX2,"On 13 Jan 2010, Pfc Sarza PA and Pfc Malagday PA, both of CCoy, 2IB, while riding in tandem on a motorcycle were ambushed by more or less eight (8) CTs at vicinity Brgy Maninila (GC 712487), Camalig, Albay.",2010-01-057,2010-1-0043,FSRR_2010_36,7207
2010,2010-9NK9,'2010-01-13,'01/13/2010,'00:10,BICOL,ALBAY,TIWI,MISIBIS,.,P050518020,M0518,123.57955,13.49142,.,.,ENCOUNTER,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SECTION,SGT,6,0,0,0,0,0,0,0,0,0,0,0,2010-9NK9,"On 130010 Jan 2010, OOA 121210 JAN 10 ONE (1) SQD OF DAPDAP PB,B/COY, 2IB, 9ID, PA LED BY SGT TABAYAG (INF) PA WHILE CONDUCTING STRIKE OPNS ENCOUNTERED MOL SIX (6) CTs AT SITIO ANTOM, BRGY MISIBIS, TIWI, ALBAY.",2010-01-052,.,FSRR_2010_38,SLCOC 41
2010,2010-T7WB,'2010-01-13,'01/13/2010,'07:00,EASTERN VISAYAS,EASTERN SAMAR,ORAS,RIZAL,.,P082617034,M2617,125.37476,12.214,.,.,ENCOUNTER,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,2LT,10,0,0,0,0,0,0,0,0,0,0,0,2010-T7WB,"On 130700 Jan 2010, , 1/1/C and 1/2/C with colt 3 under 2LT DAYAG (INF) PA with one (1) Officer and fifteen (15) EP while conducting strike operation at VGL 54-58, HGL 53-55 troops encountered MOL ten (10) fully armed CTs vic GC 51 PYP 557537 Sitio Tugop, Brgy Rizal, Oras, ESamar led by unknown leader believed to be member of SECOM NE, ESPPC, EVRPC, firefight lasted for almost thirty (Afterwhich enemy withdrew towards east direction.30) minutes.",2010-01-053,.,FSRR_2010_41,CCCOC005
2010,2010-LHDT,'2010-01-13,'01/13/2010,'07:00,EASTERN VISAYAS,EASTERN SAMAR,ORAS,RIZAL,.,P082617034,M2617,125.37476,12.214,GC 51P YP 557537,ISO,ENCOUNTER,ENCOUNTER,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8ID,.,14IB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PLATOON,2LT,10,0,0,0,0,0,0,0,0,0,0,0,2010-LHDT,"Progress report to Journal Item nr: 7203 dtd 13 Jan 2010 re encounter of elements of CCoy, 14IB under 2LT DAYAG PA againt MOL ten (10) CTs at vicinity Sitio Tugop, Bgy Rizal, Oras, Eastern Samar on 130700 Jan 2010.",2010-01-054,2010-1-0052,FSRR_2010_40,7223
2010,2010-YQX2,'2010-01-13,'01/13/2010,'16:12,CALABARZON,QUEZON,REAL,LUBAYAT,.,P045638006,M5638,121.61612,14.50467,.,ISO,RAID,RAID,NPA,COMMUNIST,GOVERNMENT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2ID,.,21DRC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PLATOON,1LT,1,0,0,0,0,0,0,0,0,0,0,0,2010-YQX2,"On 13 Jan 2010, troops of 21DRC, augmented by personnel of 2MIB under 1LT GABICA PA and 1LT MAYBANTING PA, raided a suspected CT safe house, believed to be occupied by remnants of KOMPROB Laguna at vicinity Sitio Pinagtablahan, Brgy Lubayat, Real, Quezon.",2010-01-056,2010-1-0060,FSRR_2010_37,7244
